id,sweep_run_id,did,raw_hex,error_code,sequence
511,3,0100,,7F2231,0
512,3,0101,,7F2231,1
513,3,0102,,7F2231,2
514,3,0103,,7F2231,3
515,3,0104,,7F2231,4
516,3,0105,6201053838323130303330383020202020202020,,5
517,3,0106,,7F2231,6
518,3,0107,,7F2231,7
519,3,0108,,7F2231,8
520,3,0109,,7F2231,9
521,3,010A,,7F2231,10
522,3,010B,,7F2231,11
523,3,010C,,7F2231,12
524,3,010D,,7F2231,13
525,3,010E,,7F2231,14
526,3,010F,,7F2231,15
527,3,0110,,7F2231,16
528,3,0111,,7F2231,17
529,3,0112,,7F2231,18
530,3,0113,,7F2231,19
531,3,0114,,7F2231,20
532,3,0115,,7F2231,21
533,3,0116,,7F2231,22
534,3,0117,,7F2231,23
535,3,0118,,7F2231,24
536,3,0119,,7F2231,25
537,3,011A,,7F2231,26
538,3,011B,,7F2231,27
539,3,011C,,7F2231,28
540,3,011D,,7F2231,29
541,3,011E,,7F2231,30
542,3,011F,,7F2231,31
543,3,0120,,7F2231,32
544,3,0121,,7F2231,33
545,3,0122,,7F2231,34
546,3,0123,,7F2231,35
547,3,0124,,7F2231,36
548,3,0125,,7F2231,37
549,3,0126,,7F2231,38
550,3,0127,,7F2231,39
551,3,0128,,7F2231,40
552,3,0129,,7F2231,41
553,3,012A,,7F2231,42
554,3,012B,,7F2231,43
555,3,012C,,7F2231,44
556,3,012D,,7F2231,45
557,3,012E,,7F2231,46
558,3,012F,,7F2231,47
559,3,0130,,7F2231,48
560,3,0131,,7F2231,49
561,3,0132,,7F2231,50
562,3,0133,,7F2231,51
563,3,0134,,7F2231,52
564,3,0135,,7F2231,53
565,3,0136,,7F2231,54
566,3,0137,,7F2231,55
567,3,0138,,7F2231,56
568,3,0139,,7F2231,57
569,3,013A,,7F2231,58
570,3,013B,,7F2231,59
571,3,013C,,7F2231,60
572,3,013D,,7F2231,61
573,3,013E,,7F2231,62
574,3,013F,,7F2231,63
575,3,0140,,7F2231,64
576,3,0141,,7F2231,65
577,3,0142,,7F2231,66
578,3,0143,,7F2231,67
579,3,0144,,7F2231,68
580,3,0145,,7F2231,69
581,3,0146,,7F2231,70
582,3,0147,,7F2231,71
583,3,0148,,7F2231,72
584,3,0149,,7F2231,73
585,3,014A,,7F2231,74
586,3,014B,,7F2231,75
587,3,014C,,7F2231,76
588,3,014D,,7F2231,77
589,3,014E,,7F2231,78
590,3,014F,,7F2231,79
591,3,0150,,7F2231,80
592,3,0151,,7F2231,81
593,3,0152,,7F2231,82
594,3,0153,,7F2231,83
595,3,0154,,7F2231,84
596,3,0155,,7F2231,85
597,3,0156,,7F2231,86
598,3,0157,,7F2231,87
599,3,0158,,7F2231,88
600,3,0159,,7F2231,89
601,3,015A,,7F2231,90
602,3,015B,,7F2231,91
603,3,015C,,7F2231,92
604,3,015D,,7F2231,93
605,3,015E,,7F2231,94
606,3,015F,,7F2231,95
607,3,0160,,7F2231,96
608,3,0161,,7F2231,97
609,3,0162,,7F2231,98
610,3,0163,,7F2231,99
611,3,0164,,7F2231,100
612,3,0165,,7F2231,101
613,3,0166,,7F2231,102
614,3,0167,,7F2231,103
615,3,0168,,7F2231,104
616,3,0169,,7F2231,105
617,3,016A,,7F2231,106
618,3,016B,,7F2231,107
619,3,016C,,7F2231,108
620,3,016D,,7F2231,109
621,3,016E,,7F2231,110
622,3,016F,,7F2231,111
623,3,0170,,7F2231,112
624,3,0171,,7F2231,113
625,3,0172,,7F2231,114
626,3,0173,,7F2231,115
627,3,0174,,7F2231,116
628,3,0175,,7F2231,117
629,3,0176,,7F2231,118
630,3,0177,,7F2231,119
631,3,0178,,7F2231,120
632,3,0179,,7F2231,121
633,3,017A,,7F2231,122
634,3,017B,,7F2231,123
635,3,017C,,7F2231,124
636,3,017D,,7F2231,125
637,3,017E,,7F2231,126
638,3,017F,,7F2231,127
639,3,0180,,7F2231,128
640,3,0181,,7F2231,129
641,3,0182,,7F2231,130
642,3,0183,,7F2231,131
643,3,0184,,7F2231,132
644,3,0185,,7F2231,133
645,3,0186,,7F2231,134
646,3,0187,,7F2231,135
647,3,0188,,7F2231,136
648,3,0189,,7F2231,137
649,3,018A,,7F2231,138
650,3,018B,,7F2231,139
651,3,018C,,7F2231,140
652,3,018D,,7F2231,141
653,3,018E,,7F2231,142
654,3,018F,,7F2231,143
655,3,0190,,7F2231,144
656,3,0191,,7F2231,145
657,3,0192,,7F2231,146
658,3,0193,,7F2231,147
659,3,0194,,7F2231,148
660,3,0195,,7F2231,149
661,3,0196,,7F2231,150
662,3,0197,,7F2231,151
663,3,0198,,7F2231,152
664,3,0199,,7F2231,153
665,3,019A,,7F2231,154
666,3,019B,,7F2231,155
667,3,019C,,7F2231,156
668,3,019D,,7F2231,157
669,3,019E,,7F2231,158
670,3,019F,,7F2231,159
671,3,01A0,,7F2231,160
672,3,01A1,,7F2231,161
673,3,01A2,,7F2231,162
674,3,01A3,,7F2231,163
675,3,01A4,,7F2231,164
676,3,01A5,,7F2231,165
677,3,01A6,,7F2231,166
678,3,01A7,,7F2231,167
679,3,01A8,,7F2231,168
680,3,01A9,,7F2231,169
681,3,01AA,,7F2231,170
682,3,01AB,,7F2231,171
683,3,01AC,,7F2231,172
684,3,01AD,,7F2231,173
685,3,01AE,,7F2231,174
686,3,01AF,,7F2231,175
687,3,01B0,,7F2231,176
688,3,01B1,,7F2231,177
689,3,01B2,,7F2231,178
690,3,01B3,,7F2231,179
691,3,01B4,,7F2231,180
692,3,01B5,,7F2231,181
693,3,01B6,,7F2231,182
694,3,01B7,,7F2231,183
695,3,01B8,,7F2231,184
696,3,01B9,,7F2231,185
697,3,01BA,,7F2231,186
698,3,01BB,,7F2231,187
699,3,01BC,,7F2231,188
700,3,01BD,,7F2231,189
701,3,01BE,,7F2231,190
702,3,01BF,,7F2231,191
703,3,01C0,,7F2231,192
704,3,01C1,,7F2231,193
705,3,01C2,,7F2231,194
706,3,01C3,,7F2231,195
707,3,01C4,,7F2231,196
708,3,01C5,,7F2231,197
709,3,01C6,,7F2231,198
710,3,01C7,,7F2231,199
711,3,01C8,,7F2231,200
712,3,01C9,,7F2231,201
713,3,01CA,,7F2231,202
714,3,01CB,,7F2231,203
715,3,01CC,,7F2231,204
716,3,01CD,,7F2231,205
717,3,01CE,,7F2231,206
718,3,01CF,,7F2231,207
719,3,01D0,,7F2231,208
720,3,01D1,,7F2231,209
721,3,01D2,,7F2231,210
